Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company Name
2026-01-30 00:00:00+05:30,3141.0,3141.0,3092.0,3123.89990234375,3022068,0.0,0.0,TCS.NS,Tata Consultancy Services Limited
2025-12-30 00:00:00+05:30,990.2000122070312,995.0,982.2000122070312,990.9000244140625,33155849,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2025-12-31 00:00:00+05:30,991.0,997.5999755859375,987.5999755859375,991.2000122070312,10963454,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-01 00:00:00+05:30,993.5,997.5499877929688,989.5,991.1500244140625,7132074,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-02 00:00:00+05:30,991.1500244140625,1003.2000122070312,988.7999877929688,1001.5999755859375,11751459,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-05 00:00:00+05:30,1005.75,1006.4000244140625,976.2999877929688,977.5,27647379,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-06 00:00:00+05:30,962.7000122070312,966.7000122070312,956.0,962.2000122070312,31988783,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-07 00:00:00+05:30,956.0,956.4500122070312,946.0,949.0499877929688,52884712,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-08 00:00:00+05:30,944.7000122070312,953.0,941.4000244140625,946.7000122070312,21928849,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-09 00:00:00+05:30,945.0,950.5999755859375,933.2999877929688,939.0,38183839,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-12 00:00:00+05:30,937.5,942.0,929.5999755859375,936.9500122070312,21071666,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-13 00:00:00+05:30,947.7000122070312,947.7000122070312,932.5999755859375,937.3499755859375,32042827,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-14 00:00:00+05:30,930.0,940.0499877929688,920.2000122070312,925.4500122070312,36688248,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-15 00:00:00+05:30,925.4500122070312,925.4500122070312,925.4500122070312,925.4500122070312,0,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-16 00:00:00+05:30,922.0,935.9500122070312,919.2000122070312,931.0999755859375,37780235,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-19 00:00:00+05:30,935.9000244140625,936.1500244140625,919.5,927.9000244140625,38191942,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-20 00:00:00+05:30,929.2999877929688,934.5,919.5999755859375,931.2000122070312,36022727,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-21 00:00:00+05:30,925.0,932.1500244140625,915.5,920.3499755859375,32766854,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-22 00:00:00+05:30,928.0,928.2999877929688,913.2000122070312,918.7000122070312,44444755,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-23 00:00:00+05:30,920.0,926.0999755859375,909.25,916.0999755859375,30985247,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-27 00:00:00+05:30,906.0,931.2000122070312,905.0,926.4000244140625,44753093,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-28 00:00:00+05:30,932.5,941.4500122070312,928.4000244140625,932.7000122070312,35347138,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-29 00:00:00+05:30,930.0999755859375,939.2999877929688,924.3499755859375,935.5,37175628,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2026-01-30 00:00:00+05:30,930.0,938.9000244140625,927.75,929.25,29691233,0.0,0.0,HDFCBANK.NS,HDFC Bank Limited
2025-12-30 00:00:00+05:30,1343.300048828125,1347.0999755859375,1338.0999755859375,1342.5,18621277,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2025-12-31 00:00:00+05:30,1342.800048828125,1350.0,1339.5,1342.9000244140625,6150634,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-01 00:00:00+05:30,1343.9000244140625,1348.4000244140625,1336.0,1338.0,4179311,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-02 00:00:00+05:30,1338.0,1356.9000244140625,1336.300048828125,1355.4000244140625,8226205,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-05 00:00:00+05:30,1354.199951171875,1375.5,1352.5999755859375,1371.5,6920565,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-06 00:00:00+05:30,1372.0,1413.5999755859375,1366.0,1411.199951171875,17260416,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-07 00:00:00+05:30,1408.0,1429.9000244140625,1404.199951171875,1427.699951171875,15813795,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-08 00:00:00+05:30,1429.0,1442.199951171875,1423.300048828125,1435.0,14861699,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-09 00:00:00+05:30,1427.0999755859375,1429.5,1401.5,1404.300048828125,12555636,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-12 00:00:00+05:30,1399.9000244140625,1424.300048828125,1391.699951171875,1413.0999755859375,10923811,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-13 00:00:00+05:30,1420.0,1441.800048828125,1411.0999755859375,1437.0,14295581,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-14 00:00:00+05:30,1425.5999755859375,1443.9000244140625,1414.9000244140625,1418.4000244140625,13832255,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-15 00:00:00+05:30,1418.4000244140625,1418.4000244140625,1418.4000244140625,1418.4000244140625,0,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-16 00:00:00+05:30,1417.9000244140625,1429.0,1400.199951171875,1410.800048828125,12530886,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-19 00:00:00+05:30,1399.9000244140625,1400.0,1360.0,1380.5999755859375,23302883,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-20 00:00:00+05:30,1374.699951171875,1387.800048828125,1371.5,1375.800048828125,15012785,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-21 00:00:00+05:30,1367.5,1371.5,1339.5,1349.0,21766068,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-22 00:00:00+05:30,1355.0999755859375,1358.0,1338.0,1345.5,17179765,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-23 00:00:00+05:30,1340.5,1355.199951171875,1335.699951171875,1343.4000244140625,14056524,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-27 00:00:00+05:30,1340.0,1369.0999755859375,1328.5999755859375,1361.4000244140625,25263634,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-28 00:00:00+05:30,1362.5999755859375,1380.4000244140625,1362.5999755859375,1367.699951171875,13242696,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-29 00:00:00+05:30,1359.0,1387.699951171875,1354.4000244140625,1383.5999755859375,23118234,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2026-01-30 00:00:00+05:30,1368.199951171875,1381.9000244140625,1353.199951171875,1355.0,24013717,0.0,0.0,ICICIBANK.NS,ICICI Bank Limited
2025-12-30 00:00:00+05:30,1647.0,1647.9000244140625,1616.800048828125,1621.5999755859375,9395937,0.0,0.0,INFY.NS,Infosys Limited
2025-12-31 00:00:00+05:30,1621.0,1628.5999755859375,1609.199951171875,1615.4000244140625,6538656,0.0,0.0,INFY.NS,Infosys Limited
2026-01-01 00:00:00+05:30,1615.4000244140625,1639.5999755859375,1614.0999755859375,1629.800048828125,3658165,0.0,0.0,INFY.NS,Infosys Limited
2026-01-02 00:00:00+05:30,1635.9000244140625,1643.5,1627.5,1640.4000244140625,2524526,0.0,0.0,INFY.NS,Infosys Limited
2026-01-05 00:00:00+05:30,1637.0,1637.0,1583.0999755859375,1606.4000244140625,5917885,0.0,0.0,INFY.NS,Infosys Limited
2026-01-06 00:00:00+05:30,1600.0999755859375,1619.9000244140625,1599.0,1612.199951171875,4466729,0.0,0.0,INFY.NS,Infosys Limited
2026-01-07 00:00:00+05:30,1615.0,1642.0,1615.0,1639.0,4508079,0.0,0.0,INFY.NS,Infosys Limited
2026-01-08 00:00:00+05:30,1638.9000244140625,1644.300048828125,1608.5999755859375,1613.300048828125,3942131,0.0,0.0,INFY.NS,Infosys Limited
2026-01-09 00:00:00+05:30,1610.0,1631.300048828125,1607.0,1614.0999755859375,6816681,0.0,0.0,INFY.NS,Infosys Limited
2026-01-12 00:00:00+05:30,1610.0999755859375,1613.300048828125,1592.5999755859375,1595.9000244140625,6985362,0.0,0.0,INFY.NS,Infosys Limited
2026-01-13 00:00:00+05:30,1618.0,1618.0,1586.4000244140625,1599.0,8080618,0.0,0.0,INFY.NS,Infosys Limited
2026-01-14 00:00:00+05:30,1588.0,1617.0,1583.0999755859375,1599.800048828125,7557157,0.0,0.0,INFY.NS,Infosys Limited
2026-01-15 00:00:00+05:30,1599.800048828125,1599.800048828125,1599.800048828125,1599.800048828125,0,0.0,0.0,INFY.NS,Infosys Limited
2026-01-16 00:00:00+05:30,1663.699951171875,1694.0,1653.4000244140625,1689.800048828125,19335957,0.0,0.0,INFY.NS,Infosys Limited
2026-01-19 00:00:00+05:30,1685.0,1685.0,1666.5,1681.199951171875,5104958,0.0,0.0,INFY.NS,Infosys Limited
2026-01-20 00:00:00+05:30,1673.0,1680.199951171875,1652.9000244140625,1658.9000244140625,6406503,0.0,0.0,INFY.NS,Infosys Limited
2026-01-21 00:00:00+05:30,1651.0,1657.0,1631.199951171875,1654.4000244140625,6224582,0.0,0.0,INFY.NS,Infosys Limited
2026-01-22 00:00:00+05:30,1666.0,1671.199951171875,1653.800048828125,1663.5,6228892,0.0,0.0,INFY.NS,Infosys Limited
2026-01-23 00:00:00+05:30,1667.199951171875,1675.699951171875,1662.199951171875,1670.800048828125,5869137,0.0,0.0,INFY.NS,Infosys Limited
2026-01-27 00:00:00+05:30,1685.800048828125,1689.4000244140625,1661.0999755859375,1682.699951171875,10673087,0.0,0.0,INFY.NS,Infosys Limited
2026-01-28 00:00:00+05:30,1680.0,1688.800048828125,1650.0,1666.5,8588664,0.0,0.0,INFY.NS,Infosys Limited
2026-01-29 00:00:00+05:30,1658.0,1666.5,1642.0999755859375,1659.5,4749582,0.0,0.0,INFY.NS,Infosys Limited
2026-01-30 00:00:00+05:30,1655.0,1655.0,1618.0999755859375,1641.0,9207926,0.0,0.0,INFY.NS,Infosys Limited
2025-12-30 00:00:00+05:30,2077.0,2102.800048828125,2071.60009765625,2099.800048828125,6983390,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2025-12-31 00:00:00+05:30,2096.0,2121.0,2090.10009765625,2105.60009765625,2991434,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-01 00:00:00+05:30,2114.800048828125,2123.89990234375,2107.0,2110.39990234375,2097756,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-02 00:00:00+05:30,2108.0,2125.0,2098.0,2106.300048828125,2927138,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-05 00:00:00+05:30,2102.10009765625,2112.10009765625,2096.5,2105.0,2642580,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-06 00:00:00+05:30,2106.800048828125,2121.800048828125,2087.5,2105.300048828125,9119265,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-07 00:00:00+05:30,2095.60009765625,2103.800048828125,2077.0,2084.199951171875,4171371,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-08 00:00:00+05:30,2088.0,2092.0,2055.0,2066.300048828125,5534929,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-09 00:00:00+05:30,2070.199951171875,2084.0,2023.199951171875,2027.0999755859375,4165409,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-12 00:00:00+05:30,2023.5,2048.800048828125,2001.300048828125,2044.0,4689135,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-13 00:00:00+05:30,2047.0,2049.89990234375,2014.9000244140625,2026.9000244140625,7388496,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-14 00:00:00+05:30,2015.0999755859375,2034.0,2008.699951171875,2022.5,4842964,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-15 00:00:00+05:30,2022.5,2022.5,2022.5,2022.5,0,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-16 00:00:00+05:30,2020.0,2029.699951171875,1988.699951171875,2016.4000244140625,7310676,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-19 00:00:00+05:30,2023.0,2023.0,1996.300048828125,2010.0,4272071,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-20 00:00:00+05:30,2018.0,2018.0,1977.0999755859375,1996.0,6076838,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-21 00:00:00+05:30,1977.0,2007.0999755859375,1967.0,1996.0999755859375,7952295,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-22 00:00:00+05:30,2008.800048828125,2018.9000244140625,1990.0,2002.199951171875,6722567,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-23 00:00:00+05:30,2009.0,2011.699951171875,1980.0999755859375,1984.699951171875,4340925,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-27 00:00:00+05:30,1972.0999755859375,2003.800048828125,1962.699951171875,1973.4000244140625,10510891,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-28 00:00:00+05:30,1995.0,1995.0,1939.0,1957.699951171875,9426909,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-29 00:00:00+05:30,1964.0,1970.5,1939.0,1967.9000244140625,6065044,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2026-01-30 00:00:00+05:30,1925.5999755859375,1974.0,1925.5999755859375,1968.699951171875,7683747,0.0,0.0,BHARTIARTL.NS,Bharti Airtel Limited
2025-12-30 00:00:00+05:30,841.2000122070312,850.3499755859375,838.5999755859375,849.25,1082307,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2025-12-31 00:00:00+05:30,846.5499877929688,859.4500122070312,846.0,854.9000244140625,449879,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-01 00:00:00+05:30,855.0,859.3499755859375,851.5499877929688,852.7999877929688,240945,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-02 00:00:00+05:30,853.2000122070312,862.0,851.2000122070312,860.8499755859375,577777,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-05 00:00:00+05:30,858.5,863.5999755859375,843.7000122070312,846.2000122070312,2084331,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-06 00:00:00+05:30,848.0,858.5999755859375,848.0,850.0499877929688,969130,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-07 00:00:00+05:30,850.0499877929688,854.4500122070312,845.5499877929688,851.9500122070312,881422,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-08 00:00:00+05:30,850.0999755859375,851.2999877929688,835.0999755859375,837.7999877929688,860549,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-09 00:00:00+05:30,838.0,842.4000244140625,826.5,829.0,1117599,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-12 00:00:00+05:30,829.0,836.7999877929688,823.0499877929688,832.0999755859375,856966,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-13 00:00:00+05:30,833.0999755859375,838.9000244140625,825.7999877929688,831.75,654725,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-14 00:00:00+05:30,830.0,832.8499755859375,824.5,826.7000122070312,564883,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-15 00:00:00+05:30,826.7000122070312,826.7000122070312,826.7000122070312,826.7000122070312,0,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-16 00:00:00+05:30,826.7000122070312,830.7999877929688,818.9000244140625,820.4000244140625,710189,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-19 00:00:00+05:30,818.0,822.2000122070312,806.7000122070312,809.75,1017361,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-20 00:00:00+05:30,809.75,820.9000244140625,805.0,809.1500244140625,974480,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-21 00:00:00+05:30,808.9500122070312,813.7999877929688,802.5499877929688,809.5499877929688,1133045,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-22 00:00:00+05:30,810.7000122070312,824.25,809.2000122070312,819.2999877929688,2020973,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-23 00:00:00+05:30,821.9500122070312,827.2999877929688,800.0999755859375,802.4500122070312,777229,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-27 00:00:00+05:30,804.9000244140625,810.0,797.6500244140625,807.7999877929688,960994,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-28 00:00:00+05:30,808.9000244140625,825.0,808.7000122070312,822.1500244140625,633767,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-29 00:00:00+05:30,822.0499877929688,827.0499877929688,816.2999877929688,821.0,530854,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2026-01-30 00:00:00+05:30,816.9000244140625,834.9000244140625,813.2000122070312,824.5,719862,0.0,0.0,LICI.NS,Life Insurance Corporation of India
2025-12-30 00:00:00+05:30,403.0,403.45001220703125,400.29998779296875,400.6000061035156,12340527,0.0,0.0,ITC.NS,ITC Limited
2025-12-31 00:00:00+05:30,401.1000061035156,403.75,400.8500061035156,403.0,9945109,0.0,0.0,ITC.NS,ITC Limited
2026-01-01 00:00:00+05:30,402.70001220703125,402.70001220703125,362.70001220703125,363.8500061035156,282626710,0.0,0.0,ITC.NS,ITC Limited
2026-01-02 00:00:00+05:30,360.0,360.0,345.25,350.04998779296875,118790358,0.0,0.0,ITC.NS,ITC Limited
2026-01-05 00:00:00+05:30,350.20001220703125,353.95001220703125,346.04998779296875,349.70001220703125,48358124,0.0,0.0,ITC.NS,ITC Limited
2026-01-06 00:00:00+05:30,350.25,350.70001220703125,337.75,342.45001220703125,72582738,0.0,0.0,ITC.NS,ITC Limited
2026-01-07 00:00:00+05:30,343.0,344.54998779296875,339.29998779296875,341.25,29440734,0.0,0.0,ITC.NS,ITC Limited
2026-01-08 00:00:00+05:30,341.5,345.1499938964844,339.04998779296875,340.8999938964844,36706319,0.0,0.0,ITC.NS,ITC Limited
2026-01-09 00:00:00+05:30,340.8999938964844,341.0,336.1000061035156,337.1499938964844,35193201,0.0,0.0,ITC.NS,ITC Limited
2026-01-12 00:00:00+05:30,338.25,339.5,335.79998779296875,338.3999938964844,16156143,0.0,0.0,ITC.NS,ITC Limited
2026-01-13 00:00:00+05:30,339.0,339.5,333.70001220703125,334.70001220703125,24922339,0.0,0.0,ITC.NS,ITC Limited
2026-01-14 00:00:00+05:30,336.0,336.0,333.45001220703125,334.75,14913422,0.0,0.0,ITC.NS,ITC Limited
2026-01-15 00:00:00+05:30,334.75,334.75,334.75,334.75,0,0.0,0.0,ITC.NS,ITC Limited
2026-01-16 00:00:00+05:30,337.5,337.5,328.54998779296875,329.20001220703125,30526898,0.0,0.0,ITC.NS,ITC Limited
2026-01-19 00:00:00+05:30,330.0,334.6499938964844,327.29998779296875,333.20001220703125,15507440,0.0,0.0,ITC.NS,ITC Limited
2026-01-20 00:00:00+05:30,334.04998779296875,334.5,325.5,326.29998779296875,18771011,0.0,0.0,ITC.NS,ITC Limited
2026-01-21 00:00:00+05:30,326.0,329.29998779296875,324.3500061035156,324.75,14177965,0.0,0.0,ITC.NS,ITC Limited
2026-01-22 00:00:00+05:30,326.1000061035156,328.70001220703125,321.04998779296875,324.8500061035156,18622852,0.0,0.0,ITC.NS,ITC Limited
2026-01-23 00:00:00+05:30,325.54998779296875,326.3999938964844,322.70001220703125,323.3999938964844,11950089,0.0,0.0,ITC.NS,ITC Limited
2026-01-27 00:00:00+05:30,323.6000061035156,324.70001220703125,317.8500061035156,318.6499938964844,47847784,0.0,0.0,ITC.NS,ITC Limited
